"","test003017271018","test003017273008","test003017273009","test003017273010","test003017273011","test003017273012","test003017273013","test003017273014","test003017273015","test003017273016","test003017273017","test003017273018","test003017273019","test003017273020","test003017273021","test003017273022","test003017273023","test003017273024","test003017273025","test003017273026","test003017273027","test003017273028","test003017273029","test003017273030","test003017276019","test003017276020","test003017276021","test003017276022","test003017276023","test003017276024","test003017276025","test003017276026","test003017276027","test003017276028","test003017276029","test003017276030","test003017277026","test003017277027","test003017277028","test003017277029","test003017277030","test003017278001","test003017278002","test003017278003","test003017278004","test003017278005","test003017278006","test003017278007"
"1367641_at",249.802465491212,245.725076574851,235.950712789395,252.099262603218,267.642847817211,264.669673337311,233.060165746931,275.757092216635,267.833410270496,264.870919925159,241.933396672536,252.818543578144,295.357827372965,281.961819639327,255.810868142985,286.209417143965,263.0933481149,239.703883745038,268.477166679041,276.242934821954,270.1605248964,255.421260661864,260.120484139817,251.256122469865,282.490467897638,269.953235645836,267.907293257128,259.38223891432,262.870477548034,246.465822403591,283.195422639843,320.016374613233,320.996418249426,262.108557666045,221.865796178045,211.982742960435,305.615943111334,310.724121017202,311.672056607199,296.876945319832,296.497329386445,314.241688601961,304.333829604778,315.299924607563,327.278321455566,295.631758303451,272.876958784923,242.302579785769
"1367642_at",48.1160492140042,57.6866148467851,52.5937977828496,53.2268918299267,51.6306572474966,52.4371206103804,46.84560483161,53.0465170179141,53.8504306349864,55.84918189862,58.8296386093808,58.4274414224952,57.6706456027808,62.4176763612472,54.401312086731,62.3347817324101,52.8741823456426,61.5847178037362,57.8330327711268,59.3800115573623,54.1882828527561,50.908723057435,56.1278389317846,52.6600230617724,61.5408012691124,69.082252983942,64.1942112570556,61.8096737468317,59.5958209957278,61.8215462240256,70.4711378710981,66.0535522693458,63.8442266352349,56.8005791757055,44.4522554059819,52.8742734344959,69.4232890036539,78.5735391117301,70.6651264112683,67.4485741146642,67.8511010020756,66.7567148369411,69.8742668062166,60.8730042752905,69.7460552080088,64.7472850788017,60.6916060857816,62.3989110146556
"1367643_at",113.472157219422,107.198548736043,103.095125522127,117.339894815501,119.190614029674,122.279043007649,112.380360120867,106.441702354176,113.238494756557,117.166267281703,122.997486045231,128.983212810984,124.223551103365,125.880062358823,122.69013231292,124.65096903496,120.987240783179,115.771589626627,136.453599744442,120.161896322468,117.97603742199,121.086637052729,125.374683454919,113.905814093364,128.26689179803,137.605785087314,127.140935044792,111.024495977791,114.262158766604,106.322375731888,117.429411005587,134.102867181406,125.10974578121,101.424931639231,81.2811503270553,85.6308542080682,131.814771586041,135.953883203983,139.119240199649,145.113387502014,124.339092695901,123.089286163072,133.526251988361,146.616810989774,138.591162466066,129.838178067127,119.573633310633,100.143089252662
"1367644_at",5.00991479651075,5.41261404868622,4.94725564306454,4.83135742109929,4.65901386884391,4.35511472153981,4.17590683427839,4.1368024398253,4.07037451808696,4.09258949199948,3.97832429099594,3.54024617731082,4.99807961523969,4.45112357239377,4.46704569776344,5.01357209389455,4.77593195594957,4.83084213131559,4.59756998574649,4.91430184343081,5.23914470878588,5.26256957588562,5.0589979974952,4.26693077337576,3.04928119422594,5.98955086248654,4.72122263517257,4.04840296121437,4.60531226101161,5.73698098684635,4.99638896523272,4.33368863456216,3.93631951255435,2.97781662915993,2.13250205130082,2.57918464404316,3.58946605884337,2.96551681049373,3.18216404258958,4.07031104687202,2.86757445039669,3.01822858081888,3.60006068637842,3.81705068425719,3.9928777478254,3.84548903732115,3.43673328981709,3.3543333397284
"1367645_at",141.344796414399,156.258463194777,146.954469242858,160.068556589985,173.580471465348,156.086098026734,151.341261929549,156.036710503997,171.845133640325,162.727530475129,159.558811405143,154.82309213782,172.325321268717,171.933601439751,169.105737792415,174.90608539426,153.053561721376,153.087564018397,164.866233316922,165.352555776714,146.897835657536,156.368342150936,160.494861410447,159.108233918692,198.051631592588,176.261287562588,185.407564392692,160.672493443323,159.356846119586,152.791584998593,169.959790182448,200.495775052584,196.407231655679,171.832889962367,168.405053219317,157.444620204281,204.222973282464,218.41026141179,212.733092027606,205.538207061997,187.041719450818,193.676703122582,201.009993028851,213.40525914191,212.556908597122,260.987622638074,233.06356465517,236.406175923447
"1367646_at",123.986796180855,115.286146524897,99.8737378843426,109.375716023177,109.498833665115,122.736404918077,144.720855514379,104.479535447993,123.96027492646,120.333629505117,103.340739394324,126.277578286605,137.963218802426,119.117086498324,131.667400874886,110.39607861569,124.490037053116,102.576248952976,114.793580461674,129.844690553781,128.24177295491,124.121457281917,138.24519328574,121.039659307461,134.726343463688,132.555139802536,109.169388286395,123.166978690295,116.42843561967,116.599535300016,129.536026820932,114.389297589928,120.718094811666,102.626303237085,97.5994029503637,89.5897869329836,114.21560031489,117.979037984442,124.57887989865,134.047251668681,130.934505333155,120.453626419493,125.756233269931,150.93122043325,123.774439499436,130.269125559106,121.747105439594,120.310002259663
"1367647_at",411.441938856809,360.666836702122,352.641037856012,360.796840157956,429.173969336946,415.864904227003,380.862868384726,392.363997174136,415.504073613211,410.240369150895,374.381855359053,390.04814267683,439.735523979578,409.036489151142,380.723451051521,435.005626531327,406.161915234419,368.422575112355,385.012702506273,389.431056974982,362.604001957648,354.40964692718,362.83853207881,373.823474376709,469.708393772441,405.824340977766,412.532024786704,434.757280724009,396.625857061011,409.640186576747,428.867829634719,496.260418165395,490.367991562688,397.031419715362,358.998236228089,367.829832924303,479.545860672747,499.049617549165,455.311150969461,445.217877062248,434.301175301685,456.272863682961,472.783966983025,482.107340980927,474.309178705605,465.107519492992,416.707846328542,403.599506203111
"1367648_at",1.87087219623407,2.23931225517201,3.67435208629015,3.78071398944847,4.77280909244569,3.03878749839686,2.66257417061296,1.4226339422561,2.14150379764017,2.98057698520465,4.60090083912893,3.03280338415662,2.41815544641415,3.07699358228719,3.60467838257405,2.48104580056662,2.35621574090635,2.07330106601927,3.43200424212289,1.27848857388799,3.22627214792381,1.94987878315058,3.09317318062813,5.21090676166096,2.88197050096582,2.42593914361251,3.96443307391386,2.60493695284355,4.48711677839936,1.87655324075192,2.76187643086457,2.31316838363424,5.02509740883236,2.61261268518804,2.0054247578391,3.52554706261153,1.40525241177673,2.60026108523732,2.08594784285521,1.63119947400664,2.39875894253957,3.26452242891397,3.03702366549827,3.3337701897839,2.1417944544045,1.95453994928005,1.97302995818576,2.38876010776419
"1367649_at",1.90763403203058,1.7400004223605,1.39049128682831,2.19577378639436,2.54147526029335,0.896272554929314,1.64806692228407,1.25605925928146,1.46892615546443,1.55639818070165,2.26020602341927,1.40268830780023,1.17781882301126,1.02348039247193,1.54427372779517,1.07679187237503,1.20974920020797,1.39444177440579,1.74039043303774,1.29048626994645,1.48665276389328,1.79707167988953,1.18820597332993,1.62348731248339,0.950415577157253,1.08861500956835,1.33797993058675,1.37254712111067,0.794066613204843,1.63631486385817,1.26413802238523,1.81355250715031,1.16499057526071,1.19925926040311,0.712093330366422,0.918886955453907,2.30049094818772,1.50875649781497,1.62097465311718,1.26280770266129,1.31559331694425,1.73757133577426,1.86617946375402,1.89993464823217,2.18194467802689,1.54551568451576,1.78309915640423,1.77515758456721
"1367650_at",5.20669172675004,4.19697819053777,4.985478613216,4.78945520681528,4.70238581299339,5.02035266435831,4.57572487286723,4.61488361253456,4.88805393867349,5.20408901515296,4.63463546214302,6.36916933530728,5.99529645586393,4.67805615227876,5.84962806958073,5.98239076130913,5.46287426346962,5.51313170088142,4.97244996912436,5.11126178387803,4.74157682801497,6.56709016458822,5.21862761521012,5.76392757756665,3.95503140378461,4.50385899462687,4.57971769922701,5.12752967793812,5.40193825061847,5.65774618559495,4.72260960573815,4.34019442129254,4.53263472429858,4.21121144561918,3.76069456461122,3.60838518087844,3.55083718868597,4.60809473354797,3.85762931118304,4.94669691270433,3.6031645858855,3.13964033146287,3.26056581825138,4.54552972112123,5.12283560723251,3.88554942672724,4.6328106082196,3.6318079740475
"1367651_at",29.956033319966,28.7626848470056,26.051023786838,30.8078972041261,28.5365209961701,31.8651176609229,29.0319278568377,27.5697662200285,31.3765658063527,27.1776090971284,28.0662398637427,31.091035452785,33.7861604928042,23.2953562705015,22.7330198382568,29.1324680932434,28.2233403166119,31.9598180522817,32.8609809357916,33.2629724077263,30.1352773513778,24.9904442661295,34.2098152203185,30.6167041705729,32.8089949327265,34.7684505791428,30.3791587905705,26.6271283116312,27.1777325074436,29.5325073409636,33.8732433797364,34.6957449461597,33.1386052632309,22.9194692080135,23.5508590695218,19.5987055692764,33.9062978742597,37.4024656330005,34.5251771903025,33.6166181897045,31.28192484515,37.9598728849179,30.4028936822123,30.114955184837,36.6314964386981,35.3290959058577,32.5989249827337,31.6671602960381
"1367652_at",18.624950356182,18.1656419191548,19.4239029041174,18.1782500628955,21.8705848492436,17.9170434598733,18.8611982743832,20.9363004938542,23.912703535609,21.5390286286834,18.0534174417979,22.4058994179834,19.6928889758927,16.7638280755234,19.7031470899927,23.832911496458,17.2822505197607,20.4507904657654,21.0988369114561,18.7777316644023,21.2800874605061,22.4934468752871,22.1659406495489,20.2550870491224,16.2285614079186,16.1410889172984,18.9421765012207,17.4985512737836,16.99625999068,14.7940796364306,20.5139050302018,17.5350946401288,18.2721341973387,15.1721733607333,16.3679560171079,11.1198638645309,19.733710639477,21.8391387370844,24.4447675676251,20.1238032895092,16.796291390642,18.9857793946108,15.533789714906,20.3987272349808,19.8897265065944,17.665873382891,16.9782672977739,15.7851916290976
"1367653_a_at",113.651798910381,108.516272502245,101.440527450556,104.252084480182,113.028702618565,122.306003275139,113.878382757138,112.014630451889,112.762545521992,128.998801084531,116.036422033478,110.131265620904,120.411998446194,116.009753888086,105.245830566478,108.109038789269,130.117358460557,100.33809033689,109.591493093965,119.882247725987,114.519117932808,110.510371843889,113.441340338012,116.837303144767,109.411626523332,107.100466122208,98.3822635287351,97.0100374146679,95.2281110013464,106.218110918069,108.441054398642,100.32969551284,107.339143191325,103.125649608449,106.73129229431,106.004029511291,129.851844553255,143.83243259589,134.036180048204,131.195042241653,124.45874578049,125.406487273605,130.295053840138,137.812710963654,122.749601427069,217.718868184115,145.02804467293,171.174528569474
"1367654_at",10.1191778557582,10.6068357517135,16.4127835504631,11.566344012437,10.7917485825182,11.3998476011077,9.95881859660606,8.96740540203093,11.624140510925,10.6904016638311,15.6215985002758,10.6694913217055,14.6215414288337,14.4441498166992,10.4912607721644,13.1645030306478,10.2621720098443,12.8212308832802,9.59591786561448,12.3841077902904,11.391780236633,12.576807834524,9.18497773721898,9.23548421006879,11.9877889407439,11.635760122001,9.83403883873371,8.7471719858954,10.786254199777,7.88758684216779,9.13185946569993,8.84289809024556,11.5838214140421,7.35411278282573,9.81845805092122,6.8893391261414,11.2234312039617,13.560742469415,11.8522402593322,12.3297497965816,13.8902811783731,11.6425158259219,10.2516174313587,10.0741705657296,15.0501407338203,12.5863161302739,12.0411006114847,12.7277694589166
"1367655_at",8.61882234695285,10.0625843726172,9.87731501849062,10.25993877256,11.0535329394065,8.60303320476879,8.68770936709676,7.968333706227,7.52467911766767,9.22177639034968,10.0422476103898,11.199884266254,9.32851529645366,9.34847884808838,11.0700891327307,8.71800846919588,7.68673473641426,10.4840155674672,9.86499690044262,8.8359571298664,11.0303164817754,9.14930093290514,10.5159877107085,6.88679074018368,8.76703550365565,8.98118148860051,9.73388726969315,8.04298371411284,9.30537455665212,7.30053709753087,10.3308519960846,8.0814434324093,7.89293312285639,8.48480562329297,12.2638217066641,8.29370396338032,7.92434080596985,14.5876190054688,12.1222923821929,9.93610043869234,6.85777911300019,7.81303780771958,7.76674470896087,10.629151373262,8.01146475279918,10.6902413458241,20.00243842791,9.48429826108701
"1367656_at",35.5405642342118,38.1400532338403,35.5925899763217,42.7268764903631,38.2446114954149,36.5474458695411,33.0959093487222,42.2995044671305,41.7320591916625,42.1309919402897,49.5650959616344,40.5248404274244,45.0372979161603,45.651005695622,42.4735603988597,46.2358701032538,47.5226516478381,44.9073297663389,51.0130044487785,45.9127966127788,51.8113914808736,46.1981301462076,55.2402492967894,48.5751495875494,48.3387861057531,54.2450291294204,46.9064040849057,42.8527789836566,53.1783335554378,50.703519194811,48.0054741850843,46.8092287209793,50.7318868999613,42.8923141720483,38.702033835919,38.2644298970148,45.6153435144217,61.0216911116339,57.353433550089,48.1605642736379,43.613007831361,52.4811106369413,52.4402114761619,44.0581446585563,50.6419817882894,48.600686898906,45.5859883369098,43.2947055017342
"1367657_at",125.303982686823,132.447234922501,103.844020173142,135.720483861061,151.136855033975,196.717407411588,150.8740612232,139.746657308898,174.14435570051,178.734819916398,125.263028721865,168.144905416138,151.177264438248,160.931217342917,141.218295649358,135.760626984338,157.567541492518,131.780937931842,160.068988578852,160.712467160928,144.863401248882,159.546788128357,133.630389911416,150.287070603201,149.183083878006,125.748757716672,130.099099046326,118.586545756979,115.322456245125,108.220251050071,124.272325972915,140.211822689475,134.1774814239,157.238485275482,176.335861902211,173.548430771356,135.917972986915,154.968970473742,162.357539423612,187.710802339822,167.535760845592,148.275151571179,167.216893123912,180.491597902487,139.786006876372,198.246119031965,156.414980415602,154.515950009306
"1367658_at",2.67260375232045,2.64803447773653,1.77671228567481,2.42700690176553,1.87489315830543,2.08638416037761,1.99531022167961,1.83801515569472,1.83258699448743,2.14305160156205,2.07056475048912,2.57398783013888,2.85939835847304,2.56637067415256,2.41232493178013,1.74568853920313,2.79457876298797,2.01105025939193,2.20488383956311,2.22017196900964,1.96680630325085,2.24777942971018,2.85530283327766,1.56074454481255,2.34366650135691,2.48607291702735,2.43810882719086,1.62956715456604,1.93270772540907,2.22815385491773,2.33460155957078,1.55421110411194,1.5494538489875,2.03878940610658,1.81083399600862,1.80392885652968,2.37171840579551,1.90564615018642,1.39902474395885,2.3905779913812,1.53081505651467,1.21597526362017,1.28835694864991,2.27911924992354,2.19492187635857,2.0693793799054,1.60569277366597,2.08122078473984
"1367659_s_at",44.4731503382379,52.2479200703541,56.0666588893397,56.1428233900997,54.7510369611865,58.211330468085,31.4794886091356,53.9622553753367,49.442950368275,43.3682395850474,45.9979976574018,64.9662571857319,34.6350748136889,48.6643278055337,43.4409894574852,44.9791044093637,32.5831050099306,56.374596066276,55.7034787360625,44.0165713378333,42.9563356609925,43.6090288169973,51.8479355839332,40.4453696845916,48.1624649748957,56.323880494434,58.1602005032071,51.2573821544314,51.541458503045,35.8783211417249,61.9699678550565,66.0580418459117,40.9843092423354,42.2524582006289,40.3465479304905,32.0699170278283,49.1870831107986,74.6246521778325,64.6582926539525,65.1286561480599,47.825841437675,63.6057635309327,54.1149777079188,52.3098314941418,67.428185303063,46.8215173297271,58.5262468302496,35.26815073114
"1367660_at",0.66840660473192,2.02513143451018,2.12780603559357,1.41247615331867,2.5043302093206,2.06797237588776,1.36369993727081,1.5430940124622,2.00106358630504,1.47318829271038,2.1496557792343,2.00417741901699,1.87292363047174,1.68653043080903,1.01463335997046,1.53017608220671,1.07027712482107,1.20105907634765,1.55925461140717,1.95074091298114,1.66315633094615,1.19931948312232,1.42047597099873,1.3250476174579,1.9436449492836,1.72536945654943,2.15323472216737,0.827304520603456,1.09040679281912,1.43601477211437,1.48551294214082,1.43760318439322,1.28439983993361,1.88876281570364,0.983936945447382,1.54302129541321,2.18447151879884,1.03840025317421,2.16751279872888,1.7559330106651,1.99042693745382,1.45331232831476,1.66266624565942,2.23656728009379,1.04945119533432,2.61897511347608,1.94325791672298,1.38495457805708
"1367661_at",2.11039114823247,3.03417359847524,3.85343113842715,2.79172484879756,2.69973144570252,2.2340678217392,5.15877962667161,2.79876061474221,2.63165268829758,3.96292291384174,3.4754188876895,4.00658331742157,4.21154052592534,3.42876973643601,4.4021679824133,3.45798299840171,2.39324189294309,4.29906101517006,4.68720450339267,3.1527680259669,2.33881977259242,3.0723773830299,3.01493858853393,1.85506424334509,4.19439171586483,3.31333494624196,2.50794178445874,2.75628162158392,2.57569440628685,2.94927627418638,3.88883737351074,2.03845838143447,3.16460220819619,4.88024140345086,5.82667532584813,3.32456253077379,2.30588188098569,2.17621444553059,3.36503014777031,3.7234926573288,2.16031114284351,2.8104918389906,3.62418575368333,5.77044916686325,3.75073199469229,3.36531458645574,5.96039474360017,2.91372607723897
"1367662_at",147.300802392492,145.182475281643,131.485151124933,144.702880582358,161.147318068915,150.865014640522,149.401852749015,141.107779916536,154.919198169469,168.833608889024,159.494541797404,163.384765053477,162.529116711971,151.431521624409,132.592793689705,151.564386592882,170.938762038014,136.201148658389,152.938012797718,158.99727779283,162.164330049091,150.711697610935,143.32827322066,158.640836754608,169.054299603009,166.533294873166,167.642461549058,154.410564938423,132.048328172236,153.709826097376,168.478805021449,175.31107113862,154.763508389496,154.686611592273,115.71748703248,132.255351119209,180.548444530303,197.559463880579,183.171937515753,168.776992012273,171.655929400699,177.95579273642,180.701068708829,180.073449322934,189.266254076179,174.823065286522,158.063018844639,130.837943683442
"1367663_at",85.8920921231896,102.450894512785,88.6009914086179,106.014791484256,83.8700025757312,92.1474212407914,88.9428022228498,102.044103357178,104.11929082131,88.9517126166808,89.895397800193,102.924439375324,119.344951829006,119.294455802277,105.987595030157,103.598043790653,89.5195360954067,103.614917051206,122.851820367034,120.210908591319,117.882879334427,107.287933730749,107.983077893609,88.2889383823007,110.128163523943,109.23037560188,99.7466554038659,88.8095925237581,107.201075954633,83.6900183089173,97.3772929441051,114.494253494234,106.827271579175,90.5866372258818,81.0851618618052,78.6730256677116,101.032371798828,109.759073202211,100.202065428219,110.602286342377,97.4842720604451,87.1648294037712,99.7679721354034,113.359070523202,108.927278569331,101.852968067715,134.279191430625,97.5312294257905
"1367664_at",0.126621009871611,0.61952185617956,0.900927581589319,0.403686898119381,0.122562557239787,0.763488586875304,0.564992574885476,0.37660848640365,0.451081534793035,0.456326195374761,0.588737420335562,0.646195955392191,0.56060271104656,0.507328692084999,0.236516166939608,0.729673129062716,0.154159871597846,0.365672978814559,0.24385313943848,0.345996283754883,0.3797472868066,0.476053232114342,0.0367550999803102,0.271349453559557,0.370272208611737,0.315361765323735,0.130163049869597,0.43305684848587,0.463613157582686,0.460797774072932,0.595470365432185,0.54309456412711,0.35527447110674,0.29433237675588,0.174826679191942,0.345020842920293,0.689242713938706,0.370930656782909,0.64797743151465,0.936691906064631,0.413289180935081,0.563411729911373,0.490299844056597,0.553694344750625,0.388886344658143,0.350503400269556,0.0268315387471078,0.659172718117905
"1367665_at",0.106396809513217,0.0919032896666451,0.130033518676238,0.0382690561606117,0.0967552235906517,0.118718098863915,0.150753896191246,0.371863886649302,0.436116488736075,0.628553043388879,0.0250682016460169,0.355324280746157,0.480939309337801,0.240374769973991,0.669432957747229,0.319042699689163,0.328174538246799,0.123224881102871,0.103660465531977,0.523288079589402,0.348850673816672,0.209825341511941,0.119244239447756,0.0915025114120702,0.0493870562339353,0.530376287775397,0.135740039924917,0.537644948601079,0.14895024113069,0.690802703858387,0.733977103455132,0.0770357148712082,0.174522408402605,0.0547846818720776,0.0775748132855535,0.134294590480143,0.147551559525161,0.136708937627327,0.058030375411762,0.111693579547551,0.048337971275813,0.063152294824034,0.257420485378627,0.0268169518657272,0.151230983831163,0.052682728002759,0.107605552781138,0.0787638217038438
"1367666_at",22.3194411726303,24.9318839296143,24.7715207021806,22.4757100360881,18.8932294731726,23.8757479797867,24.7721398643136,23.0076652417129,25.836099453163,22.8999059105571,26.4838618938026,22.0303804438377,25.5613324502005,21.6060404278729,29.4007358122418,25.1497439001223,26.2068150028149,28.7323571585996,26.0056326758822,25.6442935117225,29.2254893001047,28.6606625168331,25.2087724838772,28.6691323975989,22.9650024887869,24.1512583251679,22.8799561880009,20.1034700140454,23.3803220692803,20.5430534747163,25.1228500619396,25.5939379552977,24.5369946391243,26.0986146902716,31.8923165367887,27.4914407181403,18.8926085939205,21.249448340218,21.8738030806958,21.9232194212778,23.8829321313944,18.9986270131837,24.6961187298308,23.764699970927,22.9117858856418,23.9433116144142,23.3147245619273,21.7039951894602
"1367667_at",85.3747293496126,79.89216181001,96.8271958798053,89.3135273161873,83.4442888310958,116.683364847808,89.4952942367153,123.279106915231,106.777681680895,102.936734439251,138.732664100372,125.316426553286,117.22348503731,139.442417225757,125.799012418478,109.340598137667,111.978668625481,128.12667704895,124.064682439586,113.355328211566,103.919051383881,105.832985555759,109.092903232286,89.2466827086691,153.743319893157,121.514205548065,145.017050957656,50.2257311273406,99.3915499940115,84.1454621222677,126.317310558635,125.746891455034,236.934624346207,104.112062933391,172.492494511124,111.670884688704,115.719478589737,175.282587127222,172.922054153684,132.035578748826,132.433240903723,157.488401053519,138.71996175449,135.488993611111,154.035500828638,154.58301387363,137.01587832483,126.372169108482
"1367668_a_at",4.04165556897119,4.81411038093642,4.73262123930881,3.69790349125717,4.37821463143504,5.07354360924441,3.69243841247868,4.54840277974222,3.3366118477715,4.61681370486582,5.25628294414265,5.07932214853896,5.289987204732,4.00262907852166,4.82350436525681,4.17796439264862,4.52677403423239,4.13446519952699,4.31208966484622,3.53959964477429,3.9779327359435,4.60116614693401,3.56982110122924,4.8107326830656,3.98698094278101,3.7053115977736,3.87008868166742,4.17047791177808,4.84331741485024,2.8660966726525,4.0028117950466,4.60512150114032,4.19940235421237,3.76151447842965,3.34836887796385,3.36412443354927,5.40265470075252,4.46680620167771,5.01440262980534,5.01725761453908,4.29351273347784,5.05976948546335,4.12855114763533,3.88294606485159,4.63141291963916,3.28303369827049,5.55388405131813,4.45071640068505
"1367669_a_at",26.3972028923256,25.2820554291105,24.721302075604,28.1056876807639,26.8273255931831,28.6151002942491,33.1573226220107,28.1891761884781,35.2202875773061,34.891488855722,30.513418431737,30.3105307710447,31.8092621060785,32.6156294993486,35.4562294701708,33.9826495148688,31.0030756413537,32.3634940474323,39.477421787295,37.2293536430407,40.445061909047,35.2489845475329,34.5293959448319,41.6623376990766,28.8215910751665,37.2085611873787,33.5418068344725,27.6462195566015,25.3222041899658,27.0303151110366,30.1645722634863,34.0932431418966,30.572214256999,32.9771345230722,31.707222189823,35.5498480046761,25.5598473774617,30.5461271026981,24.941797206968,29.4079385408492,23.3563390602205,24.3555041527892,27.3277353847377,31.388556000234,28.1598469958264,37.0168996750954,28.9565286795737,31.2958171081797
"1367670_at",52.3932735481488,53.9590601653257,49.6917052732156,51.7997969323291,57.3201256299716,55.9483403632986,61.5579258046028,58.4501781413815,63.2728344575563,60.6036768132401,56.2205236499506,56.8230334167173,70.4860189878714,71.6739774119019,70.4189733479683,65.8139539682995,73.1492214751257,61.0064654722931,69.0516555681267,76.00936800493,62.1773687672489,62.8471435824118,65.5256777541317,66.9936171034011,67.7829003730088,67.1011625639605,54.9438024372512,58.7443821459206,53.6437959742464,46.9506517587012,57.7309154908257,78.7137261128152,64.2159739646283,59.036910623881,56.2338869438196,53.208455071498,62.2125731024157,59.8176136010411,56.3575438924704,59.1740889641663,54.0586305667212,51.8708760500739,58.217781245125,56.2984353341681,61.2193762256742,41.6279544168137,36.9364356960651,41.7249480585243
"1367671_at",15.6032458461775,21.1540904273012,21.937387601956,20.1034353758969,18.9401830664711,19.3835222006086,19.9036206680758,21.3620036553133,24.3225165089448,20.1794456722904,20.3841969699846,19.8733805571671,20.9619590335633,20.9867696529417,25.6859142645272,20.9397492251869,21.8549407959021,22.6337503571063,21.8638008218841,22.5614709237145,21.3635419628449,21.7391699818105,21.9714597760275,21.1701549221026,22.1538887024748,22.0041841703084,24.3763549927918,18.3195328336449,21.7537597189781,20.1816945045036,21.7148355475496,24.7244133924832,21.6445476682479,22.5533681923734,21.6272460457152,19.460221245455,26.3111921991274,26.3418452636205,27.7857287007438,27.4539970821554,22.6080407551478,21.8559630054926,26.0716947545005,23.2701873924059,26.3467939441693,26.2265352798662,30.3399930241652,36.9430357444282
"1367672_at",97.5585474670677,98.6307530923955,89.7108639605936,94.6345071728735,83.7340740130051,95.9705875302877,79.8443497813841,96.6083742425691,106.926837755296,98.0348629858792,100.224282447573,97.0461941595789,113.620819785412,103.056431593981,105.131053623875,110.038253689646,104.460640987077,104.502073655441,113.134904968212,114.062654967775,104.307903446285,105.179364508834,113.262909253022,99.6501867604577,106.227696294753,112.235467157763,113.025248702755,106.214351216582,91.7499673919123,99.6169947269938,105.426925382761,121.096523950943,102.219420402898,99.2850921679674,77.4791021402043,76.0241798933546,109.90066977129,118.535413140995,101.305548348053,106.349859290159,91.6698956269864,91.2301581277559,98.1114909906744,100.13118522918,109.738339048765,78.6495757714771,81.8585479680173,68.9918988984791
"1367673_at",53.1270685517755,57.6450954046081,52.8446065377392,49.1271141952156,55.6980772229985,53.4018329925437,44.3806723778803,56.6009374634845,47.1987205785972,54.1054595595843,53.1092453018387,62.2553569147282,59.292883206392,56.7331297097794,49.4205851565585,52.1963914211495,64.1662421139217,54.0732394331737,56.5458515551459,50.8732497857735,58.5747586126566,65.1962371006575,52.2812861177456,50.6289360541749,45.6843216821659,58.071552460212,52.1546617051545,54.5160828376508,46.9815189690568,51.3055797856076,55.2494612591009,58.2641637205405,50.022213780998,45.0303636558366,31.7328379497777,36.5323658139729,57.0849088336161,59.4917911475654,47.2625614681383,49.2265990907015,50.0857899819982,52.1154454382753,51.3775840037095,58.3490448030705,48.9454711488864,47.2302114736195,45.5276900472983,40.9820846313076
"1367674_at",14.23668629687,13.1718446637079,14.9421967851493,12.2919308209655,11.9119008428283,12.7891642884254,13.7265841945084,14.3909655106402,17.3336482906078,13.4431862392601,15.1462972185796,14.0382974476036,23.2978733965082,20.0366995218621,21.7707737050776,18.574537015745,20.5612771623985,20.801018177808,17.4006465552943,23.3165442918369,19.6377962327556,19.5338466899821,19.6176244917215,20.6337439432119,23.6521519375095,19.590664017404,21.1531612011706,18.5601054044072,20.0076171510495,16.5647907719411,21.0418787815849,21.8277253551622,24.8721075585383,23.9802245703729,32.3942837920187,25.0988534178966,19.806417489364,19.9236171456348,21.58905186172,20.9849918509799,19.9028943025159,16.0447131647964,14.6676136022811,16.9171528801601,18.3380239504753,18.9993872351159,20.0652919329256,15.9722136269621
"1367675_at",15.3918870708644,13.4251382335836,13.144924239755,14.8126601803807,16.5948696975843,13.9300695878354,12.8046426893609,15.0480113424798,14.2040902641139,15.5433724267838,13.9907225019163,17.2144725334474,17.044702055369,18.1993545698984,19.9270165102256,17.3073407982566,12.9647320675946,16.4541844080241,17.9341750608363,18.7907280946195,16.8385172490472,15.5122015212712,16.8637154079627,18.6862203311555,21.4716977915422,23.8315447422922,21.6787065327827,18.6483208501123,17.6250393652296,17.1540102205442,19.8667411777336,22.7953393629769,21.5193346855849,21.126272081917,21.1143993760223,19.5919091668289,19.5410367295536,21.5709625212567,17.8297093606863,20.3652493030331,15.7333822201881,18.2216742948443,19.0630327438585,18.8916788818172,18.1199682785151,19.7562249383273,21.2542197803297,19.2001629578265
"1367676_at",9.24346139649291,17.6930895021154,16.1461892270943,9.47404257975401,9.02249296156139,8.17887729140705,7.58684319417217,12.8796967133675,8.79604235492021,10.1008248092631,12.0995207408977,13.1298472336659,7.35906304631289,9.94164497512983,9.85328041019557,7.71203683455666,4.90764687572782,8.61951303654377,9.27362953635576,7.86838775855593,7.12513269344115,9.94491396568729,7.57867596735516,6.70363054183462,6.30843653148485,8.04700099900156,5.84565474919603,5.33539770264641,7.96328469597366,4.83381243621718,6.79977397340796,4.94270679777131,6.76765362227806,5.42238986120071,6.15729533408803,4.91013866761409,5.93949984733702,6.77155626357292,7.41794494148774,8.90890804961211,9.0802599816547,5.09947926188801,8.9151759891444,6.48511693658937,9.65396703057159,6.93265129821477,10.3085616352727,9.80391265263078
